"asp";"slope";"cur_pl";"cur_pr";"conver";"swi";"prec";"temp";"rad";"ndvi";"dgm";"coord_y";"coord_x";"pawc";"mR";"temp_min";"cloudy";"frost";"veg_p";"cont";"sc";"sc_m";"prec_jja";"drought";"ab_alb"
"2065";0,290366;42,2318;-0,0554809;-3,5082e-05;-10,7107;1,41731;1082;8,4;1153;0,119393;562,57;258328;117363;123,069;6,92789;-15,9;111;106;231;20;57;12;434;3,8;"1"
"2066";0,582551;25,3742;-0,0836131;-0,0112085;-9,65409;1,46179;1259;6,8;1174;0,269865;840,09;258358;124128;126,735;5,58656;-17,4;114;115;210;19,1;80;18;487;3,6;"1"
"2067";0,607839;18,7264;0,0348555;0,00128397;11,539;1,41346;1484;5,4;1242;0,185622;1262,16;258253;141183;124,947;3,02804;-17,8;121;137;172;17,3;129;30;605;3,3;"1"
"2068";1,02348;13,5409;-0,0232173;0,00579923;-1,41971;1,49859;1583;5,4;1227;0,502262;1266,59;258288;141193;122,402;3,00517;-17,8;121;137;172;17,3;129;30;605;3,3;"1"
"2069";1,86794;23,3345;0,0636538;-0,0132644;16,7116;1,26737;1305;6,3;1032;0,574648;964,59;258238;125203;92,1455;5,58477;-18,1;194;121;197;18,7;90;21;518;3,5;"1"
"2070";1,1402;34,6425;0,00869239;-0,00244573;4,22838;0,991648;1867;5,2;1043;0,524496;1197,81;258268;98237,5;38,8631;6,53714;-18,9;138;141;171;17,7;128;31;700;3,3;"1"
"2071";1,90184;35,5083;0,0327641;0,01504;5,82891;1,01693;1916;4,2;1073;0,625954;1486,89;258223;97627,5;31,442;5,79752;-18,7;184;154;153;16,6;152;31;693;3,3;"1"
"2072";1,49384;34,8884;-0,0321395;-0,00823162;4,49618;1,14532;1880;4,3;856;0,767241;1447,66;258278;97607,5;30,063;5,85098;-18,7;184;154;153;16,6;152;31;693;3,3;"1"
"2073";1,39673;38,2939;0,0734505;0,0144827;7,48875;0,839818;1867;5,1;1062;0,574118;1220,15;258253;98197,5;37,3735;6,49517;-18,9;138;141;171;17,7;128;31;700;3,3;"1"
"2074";0,739426;28,9092;0,0511963;0,0136292;2,49867;1,65811;1484;5,5;1242;0,476861;1203;258198;141308;132,409;3,48072;-17,9;119;132;181;18,1;118;28;582;3,4;"1"
"2075";1,00848;22,629;0,0429128;0,0109904;5,59894;1,30547;1305;6,1;962;0,51417;1001,83;258093;125083;118,361;5,39845;-18,1;113;121;197;18,7;90;21;518;3,5;"1"
"2076";0,831832;14,4985;0,0247361;-0,00195005;5,19131;1,44017;1432;4,8;1001;0,482255;1343,85;258008;128513;118,352;2,88117;-18,8;110;140;168;17,7;125;29;571;3,3;"1"
"2077";0,156996;36,9885;-0,0126244;0,0125792;-3,94591;1,39691;1305;6,2;1128;0,523077;998,01;257988;125133;34,1544;6,62367;-18,1;113;121;197;18,7;90;21;518;3,5;"1"
"2078";1,69199;26,9472;0,0266696;-0,00112545;4,56956;1,42712;1302;6,3;1017;0,511538;934,71;257913;130828;109,483;3,84376;-18,1;140;117;203;19,1;95;21;518;3,5;"1"
"2079";1,1347;14,848;-0,0428585;-0,0323285;-2,28896;1,64029;1324;6,6;1146;0,508772;860,2;257898;150233;124,643;3,74287;-19;121;121;204;20,3;112;25;529;3,5;"1"
"2080";1,65304;33,4667;0,0288158;0,0153744;-2,23496;1,44376;1324;6,5;1146;0,465517;867,27;257898;150263;138,737;3,76461;-19;121;121;203;20,2;112;26;535;3,5;"1"
"2081";1,25136;15,2625;0,0738927;0,00271716;10,2499;1,5624;1324;6,5;1146;0,427083;869,99;257933;150313;66,9761;2,89978;-19;121;121;203;20,2;112;26;535;3,5;"1"
"2082";1,43441;14,9029;-0,00406946;-0,00903557;-1,55025;1,79996;1324;6,6;1146;0,640449;863,41;257873;150203;134,068;3,86203;-19;121;121;204;20,3;112;25;529;3,5;"1"
"2083";1,51197;14,9998;-0,00590403;0,0107317;2,007;1,44174;1336;6,5;1114;0,443478;901;257698;144448;110,407;3,41038;-18,5;120;118;205;19,9;103;23;525;3,5;"1"
"2084";1,9801;29,8369;0,0286286;-0,00133964;6,15449;1,25806;1376;6,4;1148;0,559449;920,14;257728;150868;134,568;3,87761;-18,9;122;123;199;20;113;26;547;3,5;"1"
"2085";0,286488;3,14816;-0,18815;-0,0115689;9,63603;2,92176;1067;8,4;1138;0,467669;530,26;257668;121063;131,483;6,51588;-16;164;106;231;20;56;13;431;3,8;"1"
"2086";1,79512;29,2602;-0,0243208;0,0441647;2,64207;1,52044;1461;6,1;1084;0,496444;1058,12;257618;148063;113,344;3,81314;-18,6;147;125;195;19,4;120;28;562;3,5;"1"
"2087";1,68104;28,2962;-0,105843;-0,110807;4,73404;1,47515;1461;6;1084;0,521019;1076,5;257578;148053;73,7245;3,72176;-18,6;147;125;195;19,4;120;28;562;3,5;"1"
"2088";0,083551;33,8113;0,054822;-0,0106152;11,7369;0,935615;1368;6,2;1031;0,512028;1003,02;257598;147233;37,9258;6,08345;-18,9;128;120;204;20,1;109;25;533;3,5;"1"
"2089";1,1707;15,2918;-0,0270075;-0,000619294;-3,85916;1,41667;1368;6,1;1031;0,54386;1028,24;257588;147298;41,8502;5,32345;-18,7;138;122;199;19,7;115;26;547;3,5;"1"
"2090";0,000472724;9,14292;0,227477;0,00457003;37,5057;1,38537;1299;6,8;1206;0,356701;806,3;257638;139658;117,79;3,3056;-17,7;118;115;212;19,8;87;18;512;3,5;"1"
"2091";1,99976;21,974;0,0181027;-0,00136075;1,41041;1,38053;1491;6;1071;0,395577;1068,7;257603;152108;133,73;4,18127;-18,7;121;127;191;19,4;120;28;573;3,4;"1"
"2092";1,92448;17,2114;0,00751186;0,000997813;4,11584;1,66161;1491;5,9;1071;0,654596;1086,35;257603;152003;146,343;3,54085;-18,7;121;127;191;19,4;120;28;573;3,4;"1"
"2093";1,82035;39,7242;0,0143127;0,0170651;-1,63667;1,3711;1461;5,9;1084;0,520745;1101,97;257543;148043;113,703;3,75904;-18,6;147;125;195;19,4;120;28;562;3,5;"1"
"2094";1,11652;29,8336;0,0149196;0,00130833;0,848477;1,31374;1412;6;1068;0,523294;1083,78;257528;147893;102,081;3,25462;-18,1;186;134;181;18,1;126;30;611;3,4;"1"
"2095";1,41655;23,611;0,140697;0,00135062;27,5638;0,961039;1368;6,1;1031;0,536424;1041,71;257568;147328;42,1096;5,39302;-18,7;138;122;199;19,7;115;26;547;3,5;"1"
"2096";1,27145;10,55;0,507738;0,0801713;37,8557;1,21898;1368;6,1;1047;0,391705;1029,96;257503;147193;29,4732;5,13841;-18,4;153;126;192;19,1;114;27;571;3,4;"1"
"2097";1,51428;35,59;0,134644;-0,00505443;20,0155;0,896885;1368;6,1;1031;0,386997;1011,55;257533;147213;37,1051;5,78375;-18,4;153;126;192;19,1;114;27;571;3,4;"1"
"2098";1,995;33,3477;-0,00798465;0,00533348;-4,12492;1,4595;1491;5,8;1071;0,597052;1097,13;257508;152093;136,47;4,35116;-18,7;121;127;191;19,4;120;28;573;3,4;"1"
"2099";1,9998;26,1106;0,0293256;-0,000531337;12,8312;1,19658;1491;5,8;1071;0,561856;1107,43;257518;152053;144,09;3,44184;-18,7;121;127;191;19,4;120;28;573;3,4;"1"
"2100";1,89875;39,0204;-0,0172756;0,0042654;-6,72509;1,03363;1458;6,7;1200;0,37931;923,14;257513;114088;23,8341;6,66315;-17,5;111;124;199;18,7;92;23;521;3,6;"1"
"2101";1,61681;24,7429;0,280841;0,00696796;17,7893;2,18779;1458;6,7;1200;0,38481;919,58;257548;114053;6,70534;7,36785;-17,5;111;124;199;18,7;92;23;521;3,6;"1"
"2102";1,13274;18,0023;-0,398781;-0,0353446;-16,2288;1,96658;1458;6,4;1177;0,490455;978,52;257498;113948;74,401;6,83335;-17,5;112;124;199;18,7;92;23;521;3,6;"1"
"2103";1,83669;27,1381;-0,0292758;0,00781058;1,1622;1,42683;1461;5,8;1012;0,524194;1137,57;257483;148068;101,888;3,53737;-18,1;175;134;181;18,1;126;30;611;3,4;"1"
"2104";1,59272;16,9203;0,576681;0,0357649;45,5513;1,06945;1368;6,1;1047;0,511831;1060,45;257488;147338;39,452;5,25361;-18,2;163;131;184;18,5;121;28;596;3,4;"1"
"2105";0,233636;33,944;0,0399341;-0,00264768;6,16851;1,09991;1368;6,1;1047;0,477733;1044,6;257463;147313;39,1576;6,02367;-18,2;163;131;184;18,5;121;28;596;3,4;"1"
"2106";1,95164;31,9552;0,0118557;-0,00500941;12,1716;0,904844;1368;6,1;1047;0,496269;1042,74;257473;147228;40,0247;5,64246;-18,4;153;126;192;19,1;114;27;571;3,4;"1"
"2107";1,82601;11,2806;0,0426924;-0,0155428;3,50557;1,66285;1491;5,9;1056;0,53719;1116,13;257493;151998;136,571;3,45269;-18,7;121;127;191;19,4;120;28;573;3,4;"1"
"2108";1,59125;35,0466;0,0127764;-0,012714;14,836;0,851152;1458;6,5;1177;0,494436;957,68;257468;114083;78,0492;6,30863;-17,5;111;124;199;18,7;92;23;521;3,6;"1"
"2109";0,636242;43,1062;0,00437499;0,011072;0,46958;1,10357;1461;5,9;1012;0,518018;1116,3;257443;147918;86,6495;4,1345;-18,1;186;134;181;18,1;126;30;611;3,4;"1"
"2110";0,464804;37,7957;-0,00463629;0,0200672;-7,91345;1,24436;1461;5,9;1012;0,534426;1139,82;257413;147943;93,008;4,01936;-18,1;186;134;181;18,1;126;30;611;3,4;"1"
"2111";0,130445;24,8876;-0,0945834;-0,0450702;-2,98033;1,34346;1504;5,9;1072;0,628483;1076,28;257373;152508;94,0205;5,24916;-18,6;134;129;187;19,1;120;28;583;3,4;"1"
"2112";0,827461;23,5795;0,0249044;-0,00931255;7,42794;1,16853;1504;5,8;1072;0,479714;1101,16;257388;152553;109,206;4,73826;-18,6;134;129;187;19,1;120;28;583;3,4;"1"
"2113";1,7256;18,7587;0,0154458;-0,00763536;-6,13846;1,93818;1534;6,1;1150;0,504762;1059,64;257368;113778;86,2399;6,45318;-17,5;112;124;199;18,7;92;23;521;3,6;"1"
"2114";0,0441632;20,3917;-0,0630905;0,00556103;-1,22844;1,4733;1504;5,8;1072;0,50991;1112,71;257313;152583;108,551;5,14286;-18,6;134;129;187;19,1;120;28;583;3,4;"1"
"2115";0,0232925;13,4365;-0,0184509;0,00630917;-11,9955;1,58856;1223;8,2;1222;0,440341;618,07;257298;115008;48,9749;7,05815;-16,2;112;109;225;19,8;65;14;453;3,7;"1"
"2116";0,432978;31,7905;0,088737;0,0143312;4,33998;1,50079;1344;5,6;1226;0,503731;1120,25;257178;128098;123,077;3,55677;-18,6;114;130;184;18,4;108;26;540;3,4;"1"
"2117";0,0746828;11,0267;-0,0256433;0,00306797;-4,1765;1,54925;1204;8,2;1225;0,301461;616,36;257203;114893;9,48556;7,14737;-16,2;111;109;225;19,8;65;14;453;3,7;"1"
"2118";1,23303;33,6656;-0,0364566;-0,0247182;0,699443;1,32889;1093;7,8;895;0,431078;650,48;257188;120503;34,6109;6,45035;-16,2;201;109;227;19,8;64;13;439;3,8;"1"
"2119";1,13225;38,449;-0,0388517;0,0199122;-11,1864;1,8726;1093;7,9;895;0,443769;663,03;257203;120643;34,0193;7,32595;-16,2;201;109;227;19,8;64;13;439;3,8;"1"
"2120";1,29724;51,0758;-0,0338106;-0,0252696;1,39322;1,51554;1093;7,8;832;0,478261;676,79;257203;120673;21,5241;7,08976;-16,2;201;109;227;19,8;64;13;439;3,8;"1"
"2121";1,82859;28,2825;0,0554485;-0,0150404;8,59388;1,3648;1606;5,2;961;0,388795;1317,58;257103;148068;43,1207;5,39158;-18,1;187;134;181;18,1;126;30;611;3,4;"1"
"2122";1,50383;31,4624;0,059084;-0,0076835;12,2599;1,26985;1606;5,2;961;0,60916;1297,16;257138;148048;43,0553;5,42348;-18,1;187;134;181;18,1;126;30;611;3,4;"1"
"2123";1,23802;34,9781;0,0313135;0,0367016;-1,27092;1,65317;1093;7,5;832;0,458392;726,31;257163;120708;108,311;6,37107;-16,2;201;109;227;19,8;64;13;439;3,8;"1"
"2124";0,890689;33,2886;0,0538903;-0,000795338;-1,5443;1,38143;1495;6,3;1230;0,528662;1011,27;257108;113623;54,272;6,62226;-17,4;111;126;195;18,4;103;25;532;3,6;"1"
"2125";1,54233;13,42;0,0158572;-0,00688373;-1,59718;1,66692;1684;4,5;1062;0,493716;1439,74;257103;112678;78,4454;5,75416;-18,3;114;149;159;16,8;138;31;609;3,4;"1"
"2126";1,92784;21,0496;-0,0359343;0,0407522;-5,67363;1,5454;1711;5,9;1016;0,44389;1099,1;257128;91787,5;39,2887;6,38974;-18,6;163;130;193;18,6;123;29;644;3,4;"1"
"2127";0,262722;30,062;-0,0607976;-0,0136232;-9,83412;1,32465;1704;4,5;1084;0,600902;1436,87;257128;84252,5;73,0695;6,14827;-18,6;139;147;168;17;146;31;648;3,4;"1"
"2128";0,155162;26,2423;-0,00565545;0,024098;25,4824;1,17167;1279;5,8;1089;0,442017;1084,75;257038;127883;100,989;5,46178;-18,6;110;130;184;18,4;108;26;540;3,4;"1"
"2129";1,55772;39,9435;-0,0492661;-0,00410748;-4,14902;1,46263;1606;5,3;961;0,499281;1343,16;257073;148048;31,9428;5,78234;-18,1;187;134;181;18,1;126;30;611;3,4;"1"
"2130";1,92554;40,2608;-0,047503;-0,00115016;-11,9411;1,58845;1606;5,3;961;0,559819;1357,7;257033;148118;42,6253;5,94814;-18,1;187;134;181;18,1;126;30;611;3,4;"1"
"2131";1,85338;41,2933;0,0155777;0,0257844;0,0278846;1,41013;1606;5,3;969;0,511765;1343,27;257038;148193;32,4354;5,73278;-18,1;187;134;181;18,1;126;30;611;3,4;"1"
"2132";0,0346236;18,9966;-0,0637471;-0,00298943;-5,40845;1,47432;1204;8,3;1225;0,250307;594,3;257093;114913;12,7251;7,27673;-15,7;111;106;232;20;57;12;437;3,8;"1"
"2133";1,96083;18,2852;-0,0398276;0,0171711;-9,94721;1,84533;1093;7,3;832;0,424572;770,59;257078;120708;107,588;6,16123;-16,2;201;109;227;19,8;64;13;439;3,8;"1"
"2134";1,344;9,91049;0,175668;0,00856611;18,0716;1,4015;1684;4,4;1166;0,468691;1454,26;257088;112618;76,2317;5,39761;-18,3;114;149;159;16,8;138;31;609;3,4;"1"
"2135";1,89819;33,8516;-0,0585929;-0,00845038;-4,58441;1,46676;1606;5,2;993;0,560345;1365,25;256973;148233;34,3218;5,80006;-17,3;180;147;159;16,3;152;31;679;3,3;"1"
"2136";1,43767;29,4515;0,0140552;-0,00762321;7,46286;1,20358;1301;6,4;1014;0,411972;950,3;256968;143818;94,5731;3,75486;-18,1;131;126;192;18,9;112;26;553;3,4;"1"
"2137";1,25015;17,5676;-0,207077;-0,0554243;-0,644907;1,7048;1301;6,3;1014;0,401606;983,76;256958;143913;121,409;3,62414;-18,1;131;126;192;18,9;112;26;553;3,4;"1"
"2138";1,96115;26,307;0,019595;0,00532178;1,83825;1,57139;1537;5,6;971;0,745614;1211,64;256943;154068;114,467;3,22397;-18,5;161;130;187;19;120;28;588;3,4;"1"
"2139";1,69038;18,8855;0,00841162;-0,00886976;5,3644;1,62796;1093;7,1;895;0,465371;805,82;257008;120618;104,149;5,80679;-16,2;201;109;227;19,8;64;13;439;3,8;"1"
"2140";0,925568;45,0651;-0,0121654;-0,0120695;-6,52917;1,02013;1093;7,1;903;0,465288;789,81;256998;120493;20,4156;6,57033;-17,5;179;120;203;19;90;22;495;3,6;"1"
"2141";1,68677;37,8048;-0,0219921;-0,0125557;-1,58399;1,43353;1606;5,2;993;0,545263;1368,02;256888;148248;42,3177;5,93846;-18,1;129;134;181;18,1;126;29;609;3,4;"1"
"2142";1,00186;29,7718;0,123702;0,0318934;1,8199;1,42103;1301;6,3;1014;0,412781;973,82;256923;143828;138,513;3,61391;-18,1;131;126;192;18,9;112;26;553;3,4;"1"
"2143";1,10548;28,0553;0,0310554;-0,00433202;11,4871;1,24101;1301;6,2;1014;0,516529;978,63;256898;143808;98,4025;3,62226;-18,1;131;126;192;18,9;112;26;553;3,4;"1"
"2144";1,25938;26,0118;-0,0672139;-0,010611;-3,09088;1,27646;1301;6,2;1014;0,512077;995,39;256873;143838;135,321;3,44093;-18,1;131;126;192;18,9;112;26;553;3,4;"1"
"2145";0,681475;24,838;-0,176913;-0,120079;2,22278;1,61061;1301;6,2;1014;0,351044;990,96;256913;143883;57,8346;3,90808;-18,1;131;126;192;18,9;112;26;553;3,4;"1"
"2146";1,92509;30,5122;-0,0604768;-0,0220803;-4,46448;1,64411;1537;5,4;971;0,509934;1251,07;256888;153993;110,249;3,32179;-18;175;140;172;17,6;136;31;629;3,3;"1"
"2147";1,6817;27,9722;0,0539418;0,0439584;2,42877;1,22621;1537;5,4;971;0,661605;1273,93;256878;153918;105,622;4,70558;-18;175;140;172;17,6;136;31;629;3,3;"1"
"2148";1,96263;19,0845;0,0165159;-0,00176636;0,256292;1,54336;1537;5,3;971;0,591099;1282,75;256823;153948;132,434;2,84002;-18;175;140;172;17,6;136;31;629;3,3;"1"
"2149";0,389996;53,3741;0,0600781;0,0373861;5,23509;1,38975;1745;4,5;1224;0,277213;1451,14;256838;112193;17,9091;6,85913;-18,5;113;154;151;16,4;149;31;627;3,4;"1"
"2150";1,97619;26,8046;-0,000787176;-0,0111829;2,76165;1,63238;1537;5,4;952;0,581574;1246,92;256798;154198;113,965;4,93047;-18;165;140;172;17,6;136;31;629;3,3;"1"
"2151";1,83785;38,3363;0,00373466;0,00663252;-0,658416;1,0588;1558;5,4;1035;0,478095;1256,44;256798;152308;103,163;3,54824;-18,1;175;137;175;17,9;133;31;616;3,4;"1"
"2152";1,97512;33,8809;-0,0403584;-0,00781828;-10,1074;1,30901;1558;5,5;1035;0,322115;1266,96;256808;152253;109,206;3,27026;-18,1;175;137;175;17,9;133;31;616;3,4;"1"
"2153";1,71974;29,0121;-0,0453872;0,000719244;-8,9711;1,53338;1558;5,5;1035;0,465995;1265,46;256813;152233;107,547;3,34464;-17,9;123;139;172;17,5;136;31;619;3,4;"1"
"2154";0,497319;29,6705;0,0419087;0,00814615;6,41457;1,37855;1745;4,6;1224;0,334529;1423,48;256808;112203;59,8526;6,40635;-18,5;113;154;151;16,4;149;31;627;3,4;"1"
"2155";1,99038;14,3378;0,00790332;0,00228669;8,14749;1,54392;1649;5,4;933;0,342466;1287,2;256753;154043;108,723;4,72149;-18;165;140;172;17,6;136;31;629;3,3;"1"
"2156";1,58329;36,8846;0,0417703;0,00431193;1,20516;1,53121;1614;5,2;937;0,531579;1295,7;256738;152328;107,08;3,38905;-18,1;175;137;175;17,9;133;31;616;3,4;"1"
"2157";1,48594;42,3081;0,0071273;-0,00245063;-0,0638693;1,34697;1614;5,2;937;0,720379;1309,29;256743;152198;85,8681;3,40014;-17,9;123;139;172;17,5;136;31;619;3,4;"1"
"2158";0,790826;7,98547;0,0410328;-0,010594;-1,43654;2,46371;1615;4,7;1219;0,320562;1400,93;256698;112318;100,483;5,82189;-18,3;113;149;159;16,8;138;31;609;3,4;"1"
"2159";0,223266;23,5383;0,138452;0,0419512;14,6636;1,9547;1281;6,7;1064;0,352291;873,54;256618;142888;117,484;4,43865;-18,2;121;124;196;19,1;107;25;542;3,4;"1"
"2160";1,7071;31,9642;0,000881251;0,000394122;11,3421;0,944812;1596;5,8;1128;0,589459;1169,24;256648;148653;74,8049;5,74671;-18,1;122;134;181;18,1;126;29;609;3,4;"1"
"2161";1,50129;32,664;0,125174;0,0096248;14,0129;0,99913;1596;5,8;1165;0,641143;1154,85;256638;148678;76,1285;5,81286;-18,1;122;134;181;18,1;126;29;609;3,4;"1"
"2162";1,68273;17,2067;0,0914818;-0,00130326;24,7017;1,17135;1279;7,2;1095;0,406143;710,28;256643;138293;104,874;3,40847;-17,6;115;114;215;19,8;84;18;507;3,5;"1"
"2163";1,77774;34,0397;0,035544;0,00218878;10,5061;1,3028;1614;5,1;937;0,653631;1327,58;256693;152333;106,873;3,13947;-18,1;189;137;175;17,9;133;31;616;3,4;"1"
"2164";0,0149159;21,2229;-0,024475;-0,00506734;-4,8537;1,49845;1596;4,7;1241;0,528125;1402,66;256648;112483;82,5838;5,89252;-18,3;113;149;159;16,8;138;31;609;3,4;"1"
"2165";0,281326;8,61621;-0,0707145;-0,0258907;-21,4305;1,91347;1596;4,7;1241;0,5;1404,6;256688;112418;72,5363;6,19409;-18,3;113;149;159;16,8;138;31;609;3,4;"1"
"2166";0,778064;18,9885;0,0293731;-0,0330764;13,9187;1,6031;1615;4,7;1219;0,00228484;1408,95;256688;112253;73,9905;6,05227;-18,3;113;149;159;16,8;138;31;609;3,4;"1"
"2167";0,823466;17,56;-0,0300218;-0,00284556;-7,78468;1,56348;1281;6,7;1064;0,503472;893,46;256553;142863;114,699;3,75604;-18,2;121;124;196;19,1;107;25;542;3,4;"1"
"2168";0,924395;38,3205;0,00787573;-0,00181706;-0,625242;1,39277;1310;6,6;1042;0,386091;901,68;256598;142993;124,852;3,41737;-18,2;121;124;196;19,1;107;25;542;3,4;"1"
"2169";1,78262;17,525;-0,106124;-0,0327644;-36,3916;1,952;1279;7,3;1095;0,497164;704,57;256598;138303;105,808;4,25442;-17,6;115;114;215;19,8;84;18;507;3,5;"1"
"2170";1,31482;31,1398;-0,0264054;-0,00405472;-3,48716;1,2438;1279;7,3;1095;0,462046;718,36;256563;138308;108,229;3,75451;-17,6;115;114;215;19,8;84;18;507;3,5;"1"
"2171";1,9863;26,1389;-0,0144242;0,00296882;1,40582;1,21394;1279;7,1;1095;0,345995;729,24;256538;138333;108,683;3,61928;-17,6;115;114;215;19,8;84;18;507;3,5;"1"
"2172";1,04849;37,6939;-0,073971;-0,000800595;-7,33702;1,09729;1410;6,3;1210;-0,10404;959,94;256558;123818;76,8315;6,52546;-18;111;120;201;18,8;89;21;509;3,6;"1"
"2173";1,98003;40,1219;0,0538319;0,00950444;16,1019;1,092;1510;6,1;1051;0,548255;1046,14;256493;145803;94,1807;3,74181;-18,6;115;120;198;19,7;110;25;554;3,4;"1"
"2174";1,79851;34,3578;-0,0592746;-0,00173359;-1,69516;1,26138;1510;6,1;1051;0,499142;1009,45;256498;145848;95,5882;3,80457;-18,6;115;120;198;19,7;110;25;554;3,4;"1"
"2175";1,72955;37,7722;0,0260807;-0,00691717;11,3917;1,17677;1510;6,2;1051;0,463918;994,1;256488;145873;91,1236;3,9747;-18,6;115;120;198;19,7;110;25;554;3,4;"1"
"2176";0,908957;13,9563;-0,0487651;-0,0118333;1,61727;1,4595;1281;6,6;1064;0,519481;909,75;256508;142903;109,519;3,54868;-18,2;121;124;196;19,1;107;25;542;3,4;"1"
"2177";0,567209;23,8827;0,0850554;0,00879018;22,8288;1,02879;1310;6,5;1018;0,505376;936,6;256458;142958;124,71;3,1676;-18,2;121;124;196;19,1;107;25;542;3,4;"1"
"2178";0,245396;19,0259;-0,117353;-0,0227096;-14,8912;2,10423;1310;6,4;1018;0,486166;930,11;256493;143003;127,572;3,76596;-18,2;121;124;196;19,1;107;25;542;3,4;"1"
"2179";1,99999;23,5199;0,0218262;-0,0113318;1,70678;1,32555;1279;7,3;1154;0,424042;697,88;256533;138418;83,977;3,44342;-17,6;115;114;215;19,8;84;18;507;3,5;"1"
"2180";1,76974;29,8227;-0,0973959;-0,0402802;3,6651;1,5195;1604;5,2;929;0,820513;1395,8;256463;153143;103,733;4,92038;-18,1;172;136;176;18;132;31;615;3,4;"1"
"2181";1,85229;31,6513;0,00774644;-0,0118889;-7,71063;1,55703;1604;5,2;929;0,597315;1393,72;256463;153158;111,166;5,0325;-18,1;172;136;176;18;132;31;615;3,4;"1"
"2182";0,61492;35,0478;0,00476667;0,0154501;-0,130888;1,39034;1604;4,8;949;0,554217;1396,39;256503;153203;112,785;4,89383;-18,1;172;136;176;18;132;31;615;3,4;"1"
"2183";1,52151;26,704;-0,0609447;-0,0271969;-2,58401;1,33029;1510;6,4;1051;0,54386;971,57;256453;145908;88,7019;3,9381;-18,6;115;120;198;19,7;110;25;554;3,4;"1"
"2184";1,99644;21,0908;-0,0527147;-0,0128698;-9,60369;1,4098;1510;6,3;1051;0,440415;984,42;256378;145913;92,0506;3,58935;-18,6;115;120;198;19,7;110;25;554;3,4;"1"
"2185";1,89104;36,4132;0,0161532;0,00585746;5,82606;1,25363;1510;6,1;1051;0,560902;1043,98;256378;145833;98,2301;4,78554;-18,6;115;120;198;19,7;110;25;554;3,4;"1"
"2186";1,99986;32,3461;0,158728;0,0194288;17,9347;1,30806;1510;6,1;1051;0,492174;1067,55;256413;145788;102,677;4,53447;-18,6;115;120;198;19,7;110;25;554;3,4;"1"
"2187";1,97813;21,8616;-0,0418989;-0,00302203;-2,43342;1,46912;1384;6,3;1048;0,355517;978,47;256398;145918;94,2845;3,5905;-18,6;115;120;198;19,7;110;25;554;3,4;"1"
"2188";1,58845;34,1971;-0,0487056;0,0108165;-6,16669;1,70466;1510;6;1051;0,518438;1098,9;256378;145733;110,171;4,96233;-18;117;135;178;17,9;124;29;605;3,3;"1"
"2189";0,273926;34,5863;-0,0115162;-0,00754851;-4,72954;1,56608;1604;5;949;0,504532;1446,14;256403;153248;111,455;5,28989;-17,3;171;152;153;15,8;156;31;679;3,3;"1"
"2190";1,94148;38,1535;-0,0231309;1,02243e-05;-2,36037;1,1704;1510;6,2;1051;0,531915;1017,03;256368;145868;92,9452;4,92392;-18,6;115;120;198;19,7;110;25;554;3,4;"1"
"2191";1,61457;31,9957;0,0950767;-0,0108098;18,1917;1,07769;1510;5,8;1051;0,502913;1123,37;256283;145698;97,1979;4,63038;-18;117;135;178;17,9;124;29;605;3,3;"1"
"2192";1,98792;20,6309;0,0306982;0,00754891;7,92399;1,43674;1780;5,1;917;0,474333;1252,36;261818;13202,5;128,552;5,40447;-19,6;146;147;163;16,8;123;30;671;3,3;"1"
"2193";0,0274303;42,9756;-0,0251777;-0,00145744;-0,0510464;1,25574;1869;4,5;1223;0,452145;1435,67;261533;24682,5;100,805;6,44568;-19,6;103;152;160;16,7;153;30;627;3,4;"1"
"2194";0,0148246;32,6577;0,114678;0,0378748;22,2228;0,833549;1869;4,6;1160;0,537713;1379,43;261368;24832,5;116,619;6,17915;-19,5;109;153;158;16,5;141;31;629;3,4;"1"
"2195";0,78358;43,6039;-0,112356;-0,0101533;-14,4633;1,58194;1803;6,1;1205;0,465086;987,6;261368;26367,5;112,286;6,95152;-18,6;108;128;195;18;87;23;553;3,5;"1"
"2196";0,553766;40,8664;0,0288718;0,00880929;-1,58738;1,28326;1843;4,9;1185;0,566879;1323,05;261193;24697,5;101,929;6,59237;-19,6;106;152;160;16,7;153;30;627;3,4;"1"
"2197";1,13541;46,5281;-0,0188087;-0,000918319;-3,41581;1,47263;1843;4,9;1192;0,561709;1329,51;261163;24652,5;71,8179;6,74489;-19,6;106;152;160;16,7;153;30;627;3,4;"1"
"2198";1,73589;22,2373;-0,174051;-0,0284875;-11,41;1,71432;1676;6,8;1019;0,428571;865,32;260838;43317,5;79,321;6,63625;-18,8;141;132;194;18,1;90;23;581;3,5;"1"
"2199";0,106952;45,7839;-0,00666997;-0,0124266;11,988;0,788748;1708;6;1246;0,513274;1006,48;260558;25902,5;96,3828;6,77421;-18,6;108;130;194;18,1;85;23;551;3,5;"1"
"2200";0,616522;37,5907;-0,00622455;-0,0018077;-1,45507;1,1602;1708;6;1246;0,566667;995,98;260538;25792,5;100,387;6,89014;-18,9;109;135;185;17,7;103;25;572;3,4;"1"
"2201";1,80335;26,1783;-0,0158743;-0,0122887;5,53214;1,37551;1596;6,1;1006;0,500664;1032,12;260303;43697,5;74,5745;5,74915;-18,9;138;138;185;17,7;105;26;576;3,4;"1"
